path,class
/content/data/fabric/train/lawn/4178-raincloud_0838_1200x.jpg,lawn
/content/data/fabric/train/faux_fur/773292_imaterial.jpeg,faux_fur
/content/data/fabric/train/faux_fur/2ggk229707z-p5a9.jpg,faux_fur
/content/data/fabric/train/denim/432982_imaterial.jpeg,denim
/content/data/fabric/train/corduroy/nasty-gal-got-look-corduroy-pants.jpg,corduroy
/content/data/fabric/train/knit/361230_imaterial.jpeg,knit
/content/data/fabric/train/gingham/joie+women%27s+cirila+gingham+blouse+black+denim+skirt+summer+outfit9.jpg,gingham
/content/data/fabric/train/plush/295123_imaterial.jpeg,plush
/content/data/fabric/train/velvet/784412_imaterial.jpeg,velvet
/content/data/fabric/train/faux_fur/190055_imaterial.jpeg,faux_fur
/content/data/fabric/train/faux_leather/0a9d6f47-b47a-42_120481_a.jpg,faux_leather
/content/data/fabric/train/velvet/00445910-02.jpg,velvet
/content/data/fabric/train/lace/135135_l1_imaterial.jpeg,lace
/content/data/fabric/train/denim/838826_imaterial.jpeg,denim
/content/data/fabric/train/faux_leather/ia00601342-1-040121-is1_519x.jpg,faux_leather
/content/data/fabric/train/faux_fur/431030_imaterial.jpeg,faux_fur
/content/data/fabric/train/tulle/590874_imaterial.jpeg,tulle
/content/data/fabric/train/fleece/stussy-polar-fleece-cardigan-black-maha-01_eb10f5a0-054a-4c0e-b614-0256486c03b1.jpg,fleece
/content/data/fabric/train/jersey/202004-4770101-291-crmodel-fv-1.jpg,jersey
/content/data/fabric/train/fleece/sz_467229_a.jpg,fleece
/content/data/fabric/train/faux_leather/13890-willy-hood-faux-leather-jacket-jack---jones-1632140152-5277-detail.jpg,faux_leather
/content/data/fabric/train/tulle/752820_imaterial.jpeg,tulle
/content/data/fabric/train/faux_fur/523175_imaterial.jpeg,faux_fur
/content/data/fabric/train/gingham/summersweetheart_720x.jpg,gingham
/content/data/fabric/train/taffeta/elegant-2-piece-prom-dress-with-long-sleeved-lace-and-taffeta-skirt-jt2puk016-jt2puk016-31.jpg,taffeta
/content/data/fabric/train/taffeta/565220_imaterial.jpeg,taffeta
/content/data/fabric/train/plush/291176_imaterial.jpeg,plush
/content/data/fabric/train/satin/tw101382_02.jpg,satin
/content/data/fabric/train/chambray/harley-graphic-tee_chambray-joggers-8.jpg,chambray
/content/data/fabric/train/chiffon/640550_imaterial.jpeg,chiffon
/content/data/fabric/train/faux_fur/101873_imaterial.jpeg,faux_fur
/content/data/fabric/train/chiffon/493646_imaterial.jpeg,chiffon
/content/data/fabric/train/denim/215955_imaterial.jpeg,denim
/content/data/fabric/train/jersey/sportswear-womens-jersey-hoodie-hzckrn.png.jpg,jersey
/content/data/fabric/train/faux_fur/9598235051_2_1_1.jpg,faux_fur
/content/data/fabric/train/taffeta/670890_imaterial.jpeg,taffeta
/content/data/fabric/train/faux_leather/dml457f9107-fw.jpg,faux_leather
/content/data/fabric/train/velvet/lss374_green_212.jpg,velvet
/content/data/fabric/train/denim/9ea7b5e9-f63f-44_213339_a.jpg,denim
/content/data/fabric/train/gingham/zjoosh-short_sleeve_kell_gingham_shirt_navy-3_720x.jpg,gingham
/content/data/fabric/train/flannel/8473-snowwhiteblk-3-lw668snowwhiteblkmodelrolled-1200w.jpg,flannel
/content/data/fabric/train/velvet/767867_imaterial.jpeg,velvet
/content/data/fabric/train/satin/236362_l1_imaterial.jpeg,satin
/content/data/fabric/train/jersey/aqq00884_multi_xl.jpg,jersey
/content/data/fabric/train/chiffon/846077_imaterial.jpeg,chiffon
/content/data/fabric/train/corduroy/fa9c391bb64dc9e4e1542fae86bb55cf.jpg,corduroy
/content/data/fabric/train/tulle/576958_imaterial.jpeg,tulle
/content/data/fabric/train/fleece/771143_imaterial.jpeg,fleece
/content/data/fabric/train/tulle/270676_imaterial.jpeg,tulle
/content/data/fabric/train/faux_fur/750395_l1_imaterial.jpeg,faux_fur
/content/data/fabric/train/flannel/466220_imaterial.jpeg,flannel
/content/data/fabric/train/denim/317743_imaterial.jpeg,denim
/content/data/fabric/train/faux_fur/nakd_colored_faux_fur_short_coat_1018-003440-0115_01g.jpg,faux_fur
/content/data/fabric/train/velvet/robertsonhoodnightcr1_1.jpg,velvet
/content/data/fabric/train/corduroy/202103-3016470-374-model-fv-1.jpg,corduroy
/content/data/fabric/train/plush/534558_imaterial.jpeg,plush
/content/data/fabric/train/faux_fur/2969047083_1_1_1.jpg,faux_fur
/content/data/fabric/train/organza/592312_imaterial.jpeg,organza
/content/data/fabric/train/corduroy/a0012157_0.jpg,corduroy
/content/data/fabric/train/flannel/398227_l1_imaterial.jpeg,flannel
/content/data/fabric/train/lace/279749_l1_imaterial.jpeg,lace
/content/data/fabric/train/organza/inf-3282__09517.1579774389_1024x1024@2x.jpg,organza
/content/data/fabric/train/plush/86118_imaterial.jpeg,plush
/content/data/fabric/train/corduroy/ivy-green-mageorge-corduroy-blazer.jpg,corduroy
/content/data/fabric/train/plush/391991_imaterial.jpeg,plush
/content/data/fabric/train/denim/hm-conscious-denim-collection-2018-02.jpg,denim
/content/data/fabric/train/gingham/526617e0-c304-4f6b-a4ec-87ca64614f0a_1024x1024.jpg,gingham
/content/data/fabric/train/faux_leather/5946649402_1_1_3.jpg,faux_leather
/content/data/fabric/train/lawn/large_15586912610_31.jpg,lawn
/content/data/fabric/train/gingham/v08ev079726w.jpg,gingham
/content/data/fabric/train/flannel/9476_imaterial.jpeg,flannel
/content/data/fabric/train/chiffon/916977_imaterial.jpeg,chiffon
/content/data/fabric/train/faux_fur/440702_imaterial.jpeg,faux_fur
/content/data/fabric/train/corduroy/image_e8a63b06-d3ba-47d4-9a56-0bd35d2fc49a_1000x.jpg,corduroy
/content/data/fabric/train/flannel/601793_imaterial.jpeg,flannel
/content/data/fabric/train/taffeta/burberry-archive-beige-check-panel-shape-memory-taffeta-hooded-jacket.jpeg,taffeta
/content/data/fabric/train/chambray/75000.jpg,chambray
/content/data/fabric/train/faux_fur/40729_imaterial.jpeg,faux_fur
/content/data/fabric/train/taffeta/9_kh_taftshorts_viola_s22_4_800x.jpg,taffeta
/content/data/fabric/train/lace/297198_imaterial.jpeg,lace
/content/data/fabric/train/organza/191mt2070-00006-02.jpg,organza
/content/data/fabric/train/jersey/short-jersey-cardigan.jpg,jersey
/content/data/fabric/train/organza/942393_imaterial.jpeg,organza
/content/data/fabric/train/denim/586522_imaterial.jpeg,denim
/content/data/fabric/train/flannel/joancskirt.jpg,flannel
/content/data/fabric/train/knit/51198_imaterial.jpeg,knit
/content/data/fabric/train/lace/42157_imaterial.jpeg,lace
/content/data/fabric/train/fleece/506264_imaterial.jpeg,fleece
/content/data/fabric/train/jersey/womens-vero-moda-blazers-jersey-blazer-red-goji-berry_3.jpg,jersey
/content/data/fabric/train/satin/435998_l1_imaterial.jpeg,satin
/content/data/fabric/train/tulle/101182_imaterial.jpeg,tulle
/content/data/fabric/train/faux_fur/279298_imaterial.jpeg,faux_fur
/content/data/fabric/train/denim/138727_imaterial.jpeg,denim
/content/data/fabric/train/gingham/uj34c_portrait.jpg,gingham
/content/data/fabric/train/satin/851257_imaterial.jpeg,satin
/content/data/fabric/train/faux_fur/89892_imaterial.jpeg,faux_fur
/content/data/fabric/train/corduroy/cotton-corduroy-blazer.jpg,corduroy
/content/data/fabric/train/organza/422205_imaterial.jpeg,organza
/content/data/fabric/train/denim/rag-bone-logan-jeans.jpg,denim
/content/data/fabric/train/corduroy/il_fullxfull.3607413561_j5q2.jpg,corduroy
/content/data/fabric/train/jersey/185b9d20b803b197b3ded71b6c9cc9f3_2.jpg,jersey
/content/data/fabric/train/chambray/striped_chambray_mens_jumper_knitting_pattern_1_deb410fc-746d-4d09-b917-cd687d4bde17.jpg,chambray
/content/data/fabric/train/denim/491853_imaterial.jpeg,denim
/content/data/fabric/train/gingham/victor-green-plaid-hoodie.jpg,gingham
/content/data/fabric/train/knit/3859005069_2_1_1.jpg,knit
/content/data/fabric/train/knit/209779_imaterial.jpeg,knit
/content/data/fabric/train/neoprene/412670_imaterial.jpeg,neoprene
/content/data/fabric/train/chiffon/315984_imaterial.jpeg,chiffon
/content/data/fabric/train/chambray/pdp_zoom.jpg,chambray
/content/data/fabric/train/tulle/758480_imaterial.jpeg,tulle
/content/data/fabric/train/gingham/2361-853-a-350x525.jpg,gingham
/content/data/fabric/train/velvet/velvet-skirt-loft.jpg,velvet
/content/data/fabric/train/faux_fur/51ublc-4lcl._ac_uy445_.jpg,faux_fur
/content/data/fabric/train/denim/grey%2bcape%2bcardigan%2bznu.jpg,denim
/content/data/fabric/train/gingham/mint-berry-gingham-shirt.jpg,gingham
/content/data/fabric/train/chambray/emb-chambray-morie04-karolina_0352.jpg,chambray
/content/data/fabric/train/velvet/1627412120-05002-1552-1-750x-1627412081.jpg,velvet
/content/data/fabric/train/satin/552096_imaterial.jpeg,satin
/content/data/fabric/train/faux_leather/missguided-women-leather-skirts-plus-size-faux-leather-croc-tie-waist-midi-skirt.jpg,faux_leather
/content/data/fabric/train/denim/959985_imaterial.jpeg,denim
/content/data/fabric/train/tulle/291564_imaterial.jpeg,tulle
/content/data/fabric/train/denim/597269_imaterial.jpeg,denim
/content/data/fabric/train/denim/625923_imaterial.jpeg,denim
/content/data/fabric/train/gingham/minga-london-le-fleur-yellow-flower-daisy-gingham-sweater-4_620x.jpg,gingham
/content/data/fabric/train/taffeta/71h5se-7ozs._ac_ul1500_.jpg,taffeta
/content/data/fabric/train/neoprene/391475_imaterial.jpeg,neoprene
/content/data/fabric/train/lace/197167_imaterial.jpeg,lace
/content/data/fabric/train/organza/3564022400_1_1_1.jpg,organza
/content/data/fabric/train/chiffon/231802_imaterial.jpeg,chiffon
/content/data/fabric/train/vinyl/350463_imaterial.jpeg,vinyl
/content/data/fabric/train/jersey/black-jersey-hoodie-leggings-set_mfgmy61n6n8ehyu8.jpg,jersey
/content/data/fabric/train/lace/617274_imaterial.jpeg,lace
/content/data/fabric/train/tulle/525904_imaterial.jpeg,tulle
/content/data/fabric/train/faux_leather/express-faux-leather-skirt-stripes-3-e1571549873180.jpg,faux_leather
/content/data/fabric/train/jersey/29-04-2021_gh_wg-t912-100-1_1_1.jpg,jersey
/content/data/fabric/train/denim/769094_imaterial.jpeg,denim
/content/data/fabric/train/taffeta/21six8317_e222c201-3782-46a6-ae14-0c3d2544734a.jpg,taffeta
/content/data/fabric/train/chiffon/295652_imaterial.jpeg,chiffon
/content/data/fabric/train/jersey/69250-23375-f-1-large.jpg,jersey
/content/data/fabric/train/faux_leather/oct1649-scaled.jpg,faux_leather
/content/data/fabric/train/lace/862645_imaterial.jpeg,lace
/content/data/fabric/train/faux_fur/perfecto-court-avec-fourrure.jpg,faux_fur
/content/data/fabric/train/faux_leather/blue_version_faux_leather_jacket_black_hb9409_hm5.jpg,faux_leather
/content/data/fabric/train/knit/230322_style_hp.jpg,knit
/content/data/fabric/train/chiffon/920113_imaterial.jpeg,chiffon
/content/data/fabric/train/taffeta/221at2413-06864-01.jpg,taffeta
/content/data/fabric/train/plush/304866_l1_imaterial.jpeg,plush
/content/data/fabric/train/flannel/photo-3-3.jpg,flannel
/content/data/fabric/train/faux_leather/express-faux-leather.jpg,faux_leather
/content/data/fabric/train/denim/616388_imaterial.jpeg,denim
/content/data/fabric/train/chiffon/886260_imaterial.jpeg,chiffon
/content/data/fabric/train/fleece/a0313659_246.jpg,fleece
/content/data/fabric/train/flannel/35403_imaterial.jpeg,flannel
/content/data/fabric/train/denim/51201_imaterial.jpeg,denim
/content/data/fabric/train/lace/932558_l1_imaterial.jpeg,lace
/content/data/fabric/train/lawn/signature_4-1.jpg,lawn
/content/data/fabric/train/gingham/20210622_beloved_lifestyle4303_800x.jpg,gingham
/content/data/fabric/train/tulle/997951_imaterial.jpeg,tulle
/content/data/fabric/train/chiffon/745628_imaterial.jpeg,chiffon
/content/data/fabric/train/fleece/qfc-24_pic002.jpg,fleece
/content/data/fabric/train/taffeta/stripe-taffeta-top-c31533-s21_1000x2000_637685333850085403_c31533-s21-960-1.jpg,taffeta
/content/data/fabric/train/lace/995672_imaterial.jpeg,lace
/content/data/fabric/train/neoprene/323392_imaterial.jpeg,neoprene
/content/data/fabric/train/organza/1848-558-image_5-5eb1636210327.jpg,organza
/content/data/fabric/train/fleece/amr2gxcisxgl0yd9bf4l.jpg,fleece
"/content/data/fabric/train/corduroy/l3jk10bif8_billabong,wg_4213_frt1.jpg",corduroy
/content/data/fabric/train/velvet/742309_imaterial.jpeg,velvet
/content/data/fabric/train/chambray/3425696_lookbook.jpg,chambray
/content/data/fabric/train/corduroy/94abd8179a9f3386d023b30e966826507bbe1ef5922d03c05c04ced8ccbafab4.jpeg,corduroy
/content/data/fabric/train/corduroy/c79fb5afbd460cfbd598a11726d59eb5.jpg,corduroy
/content/data/fabric/train/faux_leather/fzz38265_black_xl.jpg,faux_leather
/content/data/fabric/train/taffeta/207106wht.jpg,taffeta
/content/data/fabric/train/jersey/59a97070-d31d-4e_213100_a.jpg,jersey
/content/data/fabric/train/tulle/145871_imaterial.jpeg,tulle
/content/data/fabric/train/jersey/jou1077_frnavy_01.jpg,jersey
/content/data/fabric/train/tulle/958585_imaterial.jpeg,tulle
/content/data/fabric/train/satin/268046_l1_imaterial.jpeg,satin
/content/data/fabric/train/denim/w02uy026725w.jpg,denim
/content/data/fabric/train/taffeta/lmane-tops-and-blouses-off-white-taffeta-shirt-1.jpg,taffeta
/content/data/fabric/train/jersey/male-black-oversized-jersey-cardigan.jpg,jersey
/content/data/fabric/train/faux_fur/935098_imaterial.jpeg,faux_fur
/content/data/fabric/train/lace/353545_imaterial.jpeg,lace
/content/data/fabric/train/satin/201074_imaterial.jpeg,satin
/content/data/fabric/train/chambray/idony-chambray-top.jpg,chambray
/content/data/fabric/train/taffeta/1e5e64bd05e9d7c39c8904a8a0af31e64f53df6c.jpg,taffeta
/content/data/fabric/train/faux_leather/ecru-faux-leather-bodycon-mini-dress-1_800x.jpg,faux_leather
/content/data/fabric/train/plush/296327_imaterial.jpeg,plush
/content/data/fabric/train/satin/mt212w000009029000s_4-trim-398-600.jpg,satin
/content/data/fabric/train/fleece/fur-hood-horn-button-sweater-cardigan-fleece-cardigan-sweater-women-s-loose-sleeved-cap-knitted-sweater.jpg_q50.jpg,fleece
/content/data/fabric/train/faux_fur/213600_imaterial.jpeg,faux_fur
/content/data/fabric/train/corduroy/0115593379791_066_b.jpg,corduroy
/content/data/fabric/train/knit/violeta-mango-pants.jpg,knit
/content/data/fabric/train/tulle/154538_imaterial.jpeg,tulle
/content/data/fabric/train/satin/thefold_knightsbridge_blouse_ivory_silk_db211_2202_1_v2-1-540x810.jpg,satin
/content/data/fabric/train/faux_fur/978004_imaterial.jpeg,faux_fur
/content/data/fabric/train/knit/12191283_black_003_productlarge.jpg,knit
/content/data/fabric/train/chiffon/580474_imaterial.jpeg,chiffon
/content/data/fabric/train/corduroy/1_thumb_brick-corduroy-shirt-dress-trendyol_z-848773-a.jpg,corduroy
/content/data/fabric/train/flannel/image_1288_3658_original.jpg,flannel
/content/data/fabric/train/flannel/81640_imaterial.jpeg,flannel
/content/data/fabric/train/flannel/185719_imaterial.jpeg,flannel
/content/data/fabric/train/faux_fur/hooded-faux-fur-vest-how-to-sew-girls.jpg,faux_fur
/content/data/fabric/train/knit/232129_imaterial.jpeg,knit
/content/data/fabric/train/faux_fur/177608_imaterial.jpeg,faux_fur
/content/data/fabric/train/satin/133140_imaterial.jpeg,satin
/content/data/fabric/train/corduroy/ae627aa1dd96056c1882f048e076b755.jpg,corduroy
/content/data/fabric/train/denim/492227_imaterial.jpeg,denim
/content/data/fabric/train/jersey/kyte-baby-toddler-cardigan-toddler-bamboo-jersey-cardigan-in-dahlia-30225091723375.jpg,jersey
/content/data/fabric/train/fleece/805483_imaterial.jpeg,fleece
/content/data/fabric/train/neoprene/52238_imaterial.jpeg,neoprene
/content/data/fabric/train/corduroy/sandro-marzo-grey-cord-coat-3.jpg,corduroy
/content/data/fabric/train/fleece/the%20north%20face%20fleece.jpg,fleece
/content/data/fabric/train/fleece/m12333s.jpg,fleece
/content/data/fabric/train/satin/1665f742203e60e3e1516105473694d82b4241c2_original.jpeg,satin
/content/data/fabric/train/lace/98841_imaterial.jpeg,lace
/content/data/fabric/train/organza/325664_imaterial.jpeg,organza
/content/data/fabric/train/faux_leather/aaa04959_cream_xl.jpg,faux_leather
/content/data/fabric/train/gingham/kitri-blouse.jpg,gingham
/content/data/fabric/train/satin/v19st_1.jpg,satin
/content/data/fabric/train/fleece/905_imaterial.jpeg,fleece
/content/data/fabric/train/lawn/oez3s21015-a.jpg,lawn
/content/data/fabric/train/vinyl/845197_imaterial.jpeg,vinyl
/content/data/fabric/train/vinyl/884144_imaterial.jpeg,vinyl
/content/data/fabric/train/fleece/communityclothing134515.jpg,fleece
/content/data/fabric/train/velvet/200503_imaterial.jpeg,velvet
/content/data/fabric/train/faux_leather/cl114562_02.jpg,faux_leather
/content/data/fabric/train/corduroy/0986f19539232e702bee352c476766bee3-everlane-lede.rsquare.w1200.jpg,corduroy
/content/data/fabric/train/neoprene/211908_imaterial.jpeg,neoprene
/content/data/fabric/train/jersey/a940finemerinoboxyoversizedjerseysweaterinmidnightblue_small_2.jpg,jersey
/content/data/fabric/train/fleece/1641979680.0723894-s2895978_c270_alt1.jpg,fleece
/content/data/fabric/train/jersey/60-reubenjerseyshortgreymarle-00001_600x.jpg,jersey
/content/data/fabric/train/satin/846643_imaterial.jpeg,satin
/content/data/fabric/train/gingham/sea-ny-gina-gingham-blouse.jpg,gingham
/content/data/fabric/train/taffeta/2600-light_blue_grande.jpg,taffeta
/content/data/fabric/train/chambray/foj-2763-11-6922-wwx-eu36-us4-uk8-navy-womens-clothing-8-product-image-1-marketplace-workingformat-marketplace-converted-zoom.jpg,chambray
/content/data/fabric/train/fleece/11893615.jpg,fleece
/content/data/fabric/train/lace/501860_l1_imaterial.jpeg,lace
/content/data/fabric/train/jersey/aqq45499_black_xl.jpg,jersey
/content/data/fabric/train/chambray/a1_3.jpg,chambray
/content/data/fabric/train/denim/929076_imaterial.jpeg,denim
/content/data/fabric/train/chambray/wrangler-snap-chambray-shirt.jpg,chambray
/content/data/fabric/train/taffeta/137a9062_800x.jpg,taffeta
/content/data/fabric/train/chiffon/854600_imaterial.jpeg,chiffon
/content/data/fabric/train/denim/226385_imaterial.jpeg,denim
/content/data/fabric/train/faux_fur/t4k129-l-610x610-jacket-faux+fur+jacket-skirt-plaid+skirt-knee+boots-black+boots-mini+skirt-black+bag-faux+fur+coat-black+turtleneck.jpg,faux_fur
/content/data/fabric/train/jersey/2500_00312-2500_00312-gallery_image_def-2500-fiji-scoop-neck-top-ss22-1.jpg,jersey
/content/data/fabric/train/taffeta/21cm911700183_01.jpg,taffeta
/content/data/fabric/train/gingham/april_mens_shirts_tb_2.jpg,gingham
/content/data/fabric/train/organza/803804_imaterial.jpeg,organza
/content/data/fabric/train/velvet/511888_imaterial.jpeg,velvet
/content/data/fabric/train/faux_leather/3_715328c5-942b-4133-8856-f30e5b768489_767x.progressive.jpg,faux_leather
/content/data/fabric/train/chiffon/835016_imaterial.jpeg,chiffon
/content/data/fabric/train/chambray/936317_l1_imaterial.jpeg,chambray
/content/data/fabric/train/fleece/oversized-fleece-knit-dress-white-2-510x695.jpg,fleece
/content/data/fabric/train/taffeta/julius_large_ssense_191420m180003.jpg,taffeta
/content/data/fabric/train/chambray/whistles-denim-chambray-dress.jpeg,chambray
/content/data/fabric/train/lace/411129_imaterial.jpeg,lace
/content/data/fabric/train/faux_fur/437687_imaterial.jpeg,faux_fur
/content/data/fabric/train/tulle/212243_imaterial.jpeg,tulle
/content/data/fabric/train/knit/516951_imaterial.jpeg,knit
/content/data/fabric/train/lace/689913_l1_imaterial.jpeg,lace
/content/data/fabric/train/fleece/fleece-cardigan-grey-7926-tofisa-tofisa-tesettur-giyim-83455-20-b.jpg,fleece
/content/data/fabric/train/gingham/701542-3088_3_1200x1800_2b493cb1-681d-4ed0-a26b-409b554d7821_1024x1024.jpg,gingham
/content/data/fabric/train/chiffon/709159_imaterial.jpeg,chiffon
/content/data/fabric/train/faux_fur/4nngfitldne3egai8haphw9gm3sxwsln-8.jpg,faux_fur
/content/data/fabric/train/chambray/harley-graphic-tee_chambray-joggers-1.jpg,chambray
/content/data/fabric/train/velvet/7b0f25cc001885e7eafc9e446fa48937.jpg,velvet
/content/data/fabric/train/gingham/minga-london-le-fleur-yellow-flower-daisy-gingham-sweater-1_620x.jpg,gingham
/content/data/fabric/train/lace/294448_imaterial.jpeg,lace
/content/data/fabric/train/corduroy/468786_imaterial.jpeg,corduroy
/content/data/fabric/train/corduroy/flirting-retro-seventies-man-on-white-picture-id171347324.jpg,corduroy
/content/data/fabric/train/chiffon/1700_imaterial.jpeg,chiffon
/content/data/fabric/train/fleece/tnf%20ecs%204.jpg,fleece
/content/data/fabric/train/denim/509226_imaterial.jpeg,denim
/content/data/fabric/train/gingham/4rol6fwfkcas.jpg,gingham
/content/data/fabric/train/chambray/rs22-155-2.jpg,chambray
/content/data/fabric/train/taffeta/brown+plaid+and+mini+skirt+%286+of+9%29.jpg,taffeta
/content/data/fabric/train/gingham/3106730_592492.jpg,gingham
/content/data/fabric/train/chambray/you_re_my_sweetheart_blue_chambray_top_1200x.jpg,chambray
/content/data/fabric/train/chambray/mid-wash-button-front-chambray-skirt_w6yyfj4lfv3qxtod.jpg,chambray
/content/data/fabric/train/flannel/b15601.jpg,flannel
/content/data/fabric/train/plush/732203_imaterial.jpeg,plush
/content/data/fabric/train/knit/674356_imaterial.jpeg,knit
/content/data/fabric/train/chiffon/832357_imaterial.jpeg,chiffon
"/content/data/fabric/train/flannel/eqyft04496_quiksilver,w_bsn6_frt2.jpg",flannel
/content/data/fabric/train/lawn/etc2gktxqaun2bx.jpg,lawn
/content/data/fabric/train/knit/338141_imaterial.jpeg,knit
/content/data/fabric/train/flannel/jk-21au109-4_1024x.jpg,flannel
/content/data/fabric/train/organza/112-62983-950x1330.jpg,organza
/content/data/fabric/train/lawn/shopmerch-25-scaled.jpg,lawn
/content/data/fabric/train/velvet/204883_imaterial.jpeg,velvet
/content/data/fabric/train/chiffon/593662_imaterial.jpeg,chiffon
"/content/data/fabric/train/corduroy/joseph-fara-fine-corduroy-blouse-camel-jp0006930150-5,medium.2x.1628924432.jpg",corduroy
/content/data/fabric/train/satin/58444_imaterial.jpeg,satin
/content/data/fabric/train/velvet/581958_imaterial.jpeg,velvet
/content/data/fabric/train/knit/632910_imaterial.jpeg,knit
/content/data/fabric/train/plush/962268_imaterial.jpeg,plush
/content/data/fabric/train/flannel/prettylittlething-oversized-flannel-shirt.jpg,flannel
/content/data/fabric/train/faux_fur/627099_imaterial.jpeg,faux_fur
/content/data/fabric/train/tulle/141602_imaterial.jpeg,tulle
/content/data/fabric/train/organza/499103_imaterial.jpeg,organza
/content/data/fabric/train/organza/270251_imaterial.jpeg,organza
/content/data/fabric/train/faux_fur/460848_imaterial.jpeg,faux_fur
/content/data/fabric/train/flannel/0030_31070_mc_4644.jpg,flannel
/content/data/fabric/train/knit/267653_imaterial.jpeg,knit
/content/data/fabric/train/tulle/728979_imaterial.jpeg,tulle
/content/data/fabric/train/chambray/img_5339.jpg,chambray
/content/data/fabric/train/plush/893813_imaterial.jpeg,plush
/content/data/fabric/train/taffeta/and-wander-black-taffeta-jacket.jpg,taffeta
/content/data/fabric/train/taffeta/700183_imaterial.jpeg,taffeta
/content/data/fabric/train/taffeta/a6092f1732d67992b6a3cef62de4e48a.jpg,taffeta
/content/data/fabric/train/organza/812262_imaterial.jpeg,organza
/content/data/fabric/train/jersey/black-jersey-cardigan.jpg,jersey
/content/data/fabric/train/satin/871452_imaterial.jpeg,satin
/content/data/fabric/train/faux_leather/pzz95988_black_xl.jpg,faux_leather
/content/data/fabric/train/denim/782762_imaterial.jpeg,denim
/content/data/fabric/train/faux_fur/931ef6e5b6cf100fcb3b88e6f9d70893cee35d3d_original.jpeg,faux_fur
/content/data/fabric/train/faux_fur/9d7f77d13512f2f1368d36dd1c8b7862.jpg,faux_fur
/content/data/fabric/train/denim/165340_l1_imaterial.jpeg,denim
/content/data/fabric/train/taffeta/113044_imaterial.jpeg,taffeta
/content/data/fabric/train/denim/kour.jpg,denim
/content/data/fabric/train/satin/442567_imaterial.jpeg,satin
/content/data/fabric/train/faux_fur/149004_imaterial.jpeg,faux_fur
/content/data/fabric/train/knit/373652_l1_imaterial.jpeg,knit
/content/data/fabric/train/chiffon/379639_imaterial.jpeg,chiffon
/content/data/fabric/train/taffeta/m1213-4900aed.jpg,taffeta
/content/data/fabric/train/chambray/ikks-womens-tops-t-shirts-bead-slogan-cotton-rich-chambray-t-shirt-grey-blue-1.jpg,chambray
/content/data/fabric/train/satin/107561_imaterial.jpeg,satin
/content/data/fabric/train/denim/838459_imaterial.jpeg,denim
/content/data/fabric/train/chambray/6a00d83451cbb069e20120a8b7a7e3970b-pi.jpg,chambray
/content/data/fabric/train/fleece/116499_imaterial.jpeg,fleece
/content/data/fabric/train/organza/196642_imaterial.jpeg,organza
/content/data/fabric/train/vinyl/782789_imaterial.jpeg,vinyl
/content/data/fabric/train/flannel/97895_l1_imaterial.jpeg,flannel
/content/data/fabric/train/faux_fur/140836_imaterial.jpeg,faux_fur
/content/data/fabric/train/knit/170231_imaterial.jpeg,knit
/content/data/fabric/train/velvet/202499_imaterial.jpeg,velvet
/content/data/fabric/train/velvet/74639-mp1.jpg,velvet
/content/data/fabric/train/faux_fur/305394_imaterial.jpeg,faux_fur
/content/data/fabric/train/chiffon/1-rivaaugustsession_david4883s.jpg,chiffon
/content/data/fabric/train/lace/961569_imaterial.jpeg,lace
/content/data/fabric/train/flannel/women%e2%80%99s-3-piece-flannel-cardigan-crop-top.jpg,flannel
/content/data/fabric/train/knit/128857_imaterial.jpeg,knit
/content/data/fabric/train/gingham/https%3a%2f%2fprod.static9.net.au%2ffs%2fb49cbab7-3f09-4b1b-87b5-f3f14a560d5b.jpg,gingham
/content/data/fabric/train/denim/574800_imaterial.jpeg,denim
/content/data/fabric/train/chiffon/829466_imaterial.jpeg,chiffon
/content/data/fabric/train/gingham/cc202p94214pe359_02.jpg,gingham
/content/data/fabric/train/corduroy/daf9f659-2063-4b08-a654-d704f22f37e0.jpeg,corduroy
/content/data/fabric/train/tulle/308422_imaterial.jpeg,tulle
/content/data/fabric/train/jersey/total-eclipse-jersey-cardigan.jpg,jersey
/content/data/fabric/train/chambray/max-irons-is-seen-on-august-19-2013-in-london-united-kingdom-picture-id480393499.jpg,chambray
/content/data/fabric/train/fleece/895869_standard__ros_20210923.jpg,fleece
/content/data/fabric/train/vinyl/195767_imaterial.jpeg,vinyl
/content/data/fabric/train/velvet/m71382s.jpg,velvet
/content/data/fabric/train/jersey/219238_20200110125900.jpg,jersey
/content/data/fabric/train/knit/378879_imaterial.jpeg,knit
/content/data/fabric/train/velvet/dsc_1161.jpg,velvet
/content/data/fabric/train/lace/564842_imaterial.jpeg,lace
/content/data/fabric/train/organza/a1b4daa0cfefc86341c3891387b0984d.jpg,organza
/content/data/fabric/train/gingham/xs19_ns_knit_5a.jpg,gingham
/content/data/fabric/train/denim/750682_imaterial.jpeg,denim
/content/data/fabric/train/lawn/yashika-trends-zulffat-vol-2-pure-lawn-dress-material-8440.jpg,lawn
/content/data/fabric/train/gingham/tuc139718201-blue_r_z001a.jpg,gingham
/content/data/fabric/train/fleece/309326_l1_imaterial.jpeg,fleece
/content/data/fabric/train/tulle/667430_imaterial.jpeg,tulle
/content/data/fabric/train/lawn/so-kamal-lawn-shirt-ska13-284373.jpg,lawn
/content/data/fabric/train/tulle/823742_imaterial.jpeg,tulle
/content/data/fabric/train/faux_fur/394894_imaterial.jpeg,faux_fur
